,file_name,tag
623,dataset\cylinder\raw\raw_097.png,1
624,dataset\cylinder\raw\raw_166.png,1
625,dataset\cylinder\raw\raw_204.png,1
626,dataset\cylinder\raw\raw_027.png,1
627,dataset\cylinder\raw\raw_352.png,1
628,dataset\cylinder\raw\raw_218.png,1
629,dataset\cylinder\raw\raw_050.png,1
630,dataset\cylinder\raw\raw_278.png,1
631,dataset\cylinder\raw\raw_237.png,1
632,dataset\cylinder\raw\raw_182.png,1
633,dataset\cylinder\raw\raw_134.png,1
634,dataset\cylinder\raw\raw_362.png,1
635,dataset\cylinder\raw\raw_245.png,1
636,dataset\cylinder\raw\raw_373.png,1
637,dataset\cylinder\raw\raw_436.png,1
638,dataset\cylinder\raw\raw_146.png,1
639,dataset\cylinder\raw\raw_478.png,1
640,dataset\cylinder\raw\raw_392.png,1
641,dataset\cylinder\raw\raw_452.png,1
642,dataset\cylinder\raw\raw_367.png,1
643,dataset\cylinder\raw\raw_193.png,1
644,dataset\cylinder\raw\raw_315.png,1
645,dataset\cylinder\raw\raw_364.png,1
646,dataset\cylinder\raw\raw_169.png,1
647,dataset\cylinder\raw\raw_269.png,1
648,dataset\cylinder\raw\raw_397.png,1
649,dataset\cylinder\raw\raw_431.png,1
650,dataset\cylinder\raw\raw_451.png,1
651,dataset\cylinder\raw\raw_382.png,1
652,dataset\cylinder\raw\raw_334.png,1
653,dataset\cylinder\raw\raw_366.png,1
654,dataset\cylinder\raw\raw_208.png,1
655,dataset\cylinder\raw\raw_448.png,1
656,dataset\cylinder\raw\raw_202.png,1
657,dataset\cylinder\raw\raw_060.png,1
658,dataset\cylinder\raw\raw_492.png,1
659,dataset\cylinder\raw\raw_153.png,1
660,dataset\cylinder\raw\raw_029.png,1
661,dataset\cylinder\raw\raw_490.png,1
662,dataset\cylinder\raw\raw_308.png,1
663,dataset\cylinder\raw\raw_333.png,1
664,dataset\cylinder\raw\raw_454.png,1
665,dataset\cylinder\raw\raw_310.png,1
666,dataset\cylinder\raw\raw_427.png,1
667,dataset\cylinder\raw\raw_065.png,1
668,dataset\cylinder\raw\raw_348.png,1
669,dataset\cylinder\raw\raw_499.png,1
670,dataset\cylinder\raw\raw_489.png,1
671,dataset\cylinder\raw\raw_059.png,1
672,dataset\cylinder\raw\raw_383.png,1
673,dataset\cylinder\raw\raw_085.png,1
674,dataset\cylinder\raw\raw_479.png,1
675,dataset\cylinder\raw\raw_219.png,1
676,dataset\cylinder\raw\raw_437.png,1
677,dataset\cylinder\raw\raw_311.png,1
678,dataset\cylinder\raw\raw_353.png,1
679,dataset\cylinder\raw\raw_251.png,1
680,dataset\cylinder\raw\raw_318.png,1
681,dataset\cylinder\raw\raw_281.png,1
682,dataset\cylinder\raw\raw_009.png,1
683,dataset\cylinder\raw\raw_317.png,1
684,dataset\cylinder\raw\raw_221.png,1
685,dataset\cylinder\raw\raw_088.png,1
686,dataset\cylinder\raw\raw_108.png,1
687,dataset\cylinder\raw\raw_346.png,1
688,dataset\cylinder\raw\raw_091.png,1
689,dataset\cylinder\raw\raw_473.png,1
690,dataset\cylinder\raw\raw_306.png,1
691,dataset\cylinder\raw\raw_495.png,1
692,dataset\cylinder\raw\raw_483.png,1
693,dataset\cylinder\raw\raw_127.png,1
694,dataset\cylinder\raw\raw_095.png,1
695,dataset\cylinder\raw\raw_023.png,1
696,dataset\cylinder\raw\raw_285.png,1
697,dataset\cylinder\raw\raw_388.png,1
698,dataset\cylinder\raw\raw_154.png,1
699,dataset\cylinder\raw\raw_017.png,1
700,dataset\cylinder\raw\raw_213.png,1
701,dataset\cylinder\raw\raw_248.png,1
702,dataset\cylinder\raw\raw_377.png,1
703,dataset\cylinder\raw\raw_270.png,1
704,dataset\cylinder\raw\raw_003.png,1
705,dataset\cylinder\raw\raw_309.png,1
706,dataset\cylinder\raw\raw_119.png,1
707,dataset\cylinder\raw\raw_186.png,1
708,dataset\cylinder\raw\raw_303.png,1
709,dataset\cylinder\raw\raw_130.png,1
710,dataset\cylinder\raw\raw_073.png,1
711,dataset\cylinder\raw\raw_214.png,1
712,dataset\cylinder\raw\raw_396.png,1
713,dataset\cylinder\raw\raw_259.png,1
714,dataset\cylinder\raw\raw_425.png,1
715,dataset\cylinder\raw\raw_020.png,1
716,dataset\cylinder\raw\raw_476.png,1
717,dataset\cylinder\raw\raw_467.png,1
718,dataset\cylinder\raw\raw_343.png,1
719,dataset\cylinder\raw\raw_171.png,1
720,dataset\nut\raw\raw_011.png,2
721,dataset\nut\raw\raw_394.png,2
722,dataset\nut\raw\raw_248.png,2
723,dataset\nut\raw\raw_086.png,2
724,dataset\nut\raw\raw_018.png,2
725,dataset\nut\raw\raw_443.png,2
726,dataset\nut\raw\raw_029.png,2
727,dataset\nut\raw\raw_406.png,2
728,dataset\nut\raw\raw_129.png,2
729,dataset\nut\raw\raw_220.png,2
730,dataset\nut\raw\raw_099.png,2
731,dataset\nut\raw\raw_353.png,2
732,dataset\nut\raw\raw_022.png,2
733,dataset\nut\raw\raw_232.png,2
734,dataset\nut\raw\raw_034.png,2
735,dataset\nut\raw\raw_314.png,2
736,dataset\nut\raw\raw_227.png,2
737,dataset\nut\raw\raw_419.png,2
738,dataset\nut\raw\raw_476.png,2
739,dataset\nut\raw\raw_165.png,2
740,dataset\nut\raw\raw_221.png,2
741,dataset\nut\raw\raw_428.png,2
742,dataset\nut\raw\raw_054.png,2
743,dataset\nut\raw\raw_375.png,2
744,dataset\nut\raw\raw_194.png,2
745,dataset\nut\raw\raw_458.png,2
746,dataset\nut\raw\raw_123.png,2
747,dataset\nut\raw\raw_280.png,2
748,dataset\nut\raw\raw_103.png,2
749,dataset\nut\raw\raw_077.png,2
750,dataset\nut\raw\raw_179.png,2
751,dataset\nut\raw\raw_157.png,2
752,dataset\nut\raw\raw_075.png,2
753,dataset\nut\raw\raw_415.png,2
754,dataset\nut\raw\raw_470.png,2
755,dataset\nut\raw\raw_465.png,2
756,dataset\nut\raw\raw_186.png,2
757,dataset\nut\raw\raw_445.png,2
758,dataset\nut\raw\raw_402.png,2
759,dataset\nut\raw\raw_048.png,2
760,dataset\nut\raw\raw_455.png,2
761,dataset\nut\raw\raw_062.png,2
762,dataset\nut\raw\raw_113.png,2
763,dataset\nut\raw\raw_412.png,2
764,dataset\nut\raw\raw_364.png,2
765,dataset\nut\raw\raw_381.png,2
766,dataset\nut\raw\raw_226.png,2
767,dataset\nut\raw\raw_474.png,2
768,dataset\nut\raw\raw_106.png,2
769,dataset\nut\raw\raw_074.png,2
770,dataset\nut\raw\raw_414.png,2
771,dataset\nut\raw\raw_178.png,2
772,dataset\nut\raw\raw_343.png,2
773,dataset\nut\raw\raw_115.png,2
774,dataset\nut\raw\raw_311.png,2
775,dataset\nut\raw\raw_241.png,2
776,dataset\nut\raw\raw_037.png,2
777,dataset\nut\raw\raw_202.png,2
778,dataset\nut\raw\raw_328.png,2
779,dataset\nut\raw\raw_209.png,2
780,dataset\nut\raw\raw_042.png,2
781,dataset\nut\raw\raw_398.png,2
782,dataset\nut\raw\raw_184.png,2
783,dataset\nut\raw\raw_479.png,2
784,dataset\nut\raw\raw_003.png,2
785,dataset\nut\raw\raw_081.png,2
786,dataset\nut\raw\raw_462.png,2
787,dataset\nut\raw\raw_072.png,2
788,dataset\nut\raw\raw_173.png,2
789,dataset\nut\raw\raw_040.png,2
790,dataset\nut\raw\raw_496.png,2
791,dataset\nut\raw\raw_490.png,2
792,dataset\nut\raw\raw_059.png,2
793,dataset\nut\raw\raw_016.png,2
794,dataset\nut\raw\raw_161.png,2
795,dataset\nut\raw\raw_332.png,2
796,dataset\nut\raw\raw_279.png,2
797,dataset\nut\raw\raw_471.png,2
798,dataset\nut\raw\raw_151.png,2
799,dataset\nut\raw\raw_448.png,2
800,dataset\nut\raw\raw_317.png,2
801,dataset\nut\raw\raw_168.png,2
802,dataset\nut\raw\raw_210.png,2
803,dataset\nut\raw\raw_176.png,2
804,dataset\nut\raw\raw_387.png,2
805,dataset\nut\raw\raw_326.png,2
806,dataset\nut\raw\raw_013.png,2
807,dataset\nut\raw\raw_327.png,2
808,dataset\nut\raw\raw_120.png,2
809,dataset\nut\raw\raw_357.png,2
810,dataset\nut\raw\raw_383.png,2
811,dataset\nut\raw\raw_253.png,2
812,dataset\nut\raw\raw_158.png,2
813,dataset\nut\raw\raw_452.png,2
814,dataset\nut\raw\raw_000.png,2
815,dataset\nut\raw\raw_156.png,2
816,dataset\nut\raw\raw_021.png,2
817,dataset\nut\raw\raw_144.png,2
818,dataset\nut\raw\raw_036.png,2
819,dataset\nut\raw\raw_276.png,2
820,dataset\nut\raw\raw_024.png,2
821,dataset\nut\raw\raw_028.png,2
822,dataset\nut\raw\raw_304.png,2
823,dataset\nut\raw\raw_065.png,2
824,dataset\nut\raw\raw_423.png,2
825,dataset\nut\raw\raw_087.png,2
826,dataset\nut\raw\raw_405.png,2
827,dataset\nut\raw\raw_045.png,2
828,dataset\nut\raw\raw_290.png,2
829,dataset\nut\raw\raw_183.png,2
830,dataset\nut\raw\raw_249.png,2
831,dataset\nut\raw\raw_218.png,2
832,dataset\nut\raw\raw_451.png,2
833,dataset\nut\raw\raw_191.png,2
834,dataset\nut\raw\raw_425.png,2
835,dataset\nut\raw\raw_070.png,2
836,dataset\nut\raw\raw_095.png,2
837,dataset\nut\raw\raw_390.png,2
838,dataset\nut\raw\raw_404.png,2
839,dataset\nut\raw\raw_422.png,2
840,dataset\nut\raw\raw_117.png,2
841,dataset\nut\raw\raw_384.png,2
842,dataset\nut\raw\raw_243.png,2
843,dataset\nut\raw\raw_090.png,2
844,dataset\nut\raw\raw_366.png,2
845,dataset\nut\raw\raw_499.png,2
846,dataset\nut\raw\raw_069.png,2
847,dataset\nut\raw\raw_487.png,2
848,dataset\nut\raw\raw_239.png,2
849,dataset\nut\raw\raw_088.png,2
850,dataset\nut\raw\raw_453.png,2
851,dataset\nut\raw\raw_098.png,2
852,dataset\nut\raw\raw_057.png,2
853,dataset\nut\raw\raw_459.png,2
854,dataset\nut\raw\raw_489.png,2
855,dataset\nut\raw\raw_198.png,2
856,dataset\nut\raw\raw_147.png,2
857,dataset\nut\raw\raw_410.png,2
858,dataset\nut\raw\raw_247.png,2
859,dataset\nut\raw\raw_449.png,2
860,dataset\nut\raw\raw_418.png,2
861,dataset\nut\raw\raw_224.png,2
862,dataset\nut\raw\raw_421.png,2
863,dataset\nut\raw\raw_483.png,2
864,dataset\nut\raw\raw_171.png,2
865,dataset\nut\raw\raw_167.png,2
866,dataset\nut\raw\raw_245.png,2
867,dataset\nut\raw\raw_204.png,2
868,dataset\nut\raw\raw_104.png,2
869,dataset\nut\raw\raw_498.png,2
870,dataset\nut\raw\raw_033.png,2
871,dataset\nut\raw\raw_032.png,2
872,dataset\nut\raw\raw_094.png,2
873,dataset\nut\raw\raw_078.png,2
874,dataset\nut\raw\raw_219.png,2
875,dataset\nut\raw\raw_039.png,2
876,dataset\nut\raw\raw_177.png,2
877,dataset\nut\raw\raw_195.png,2
878,dataset\nut\raw\raw_330.png,2
879,dataset\nut\raw\raw_170.png,2
880,dataset\nut\raw\raw_430.png,2
881,dataset\nut\raw\raw_093.png,2
882,dataset\nut\raw\raw_301.png,2
883,dataset\nut\raw\raw_477.png,2
884,dataset\nut\raw\raw_134.png,2
885,dataset\nut\raw\raw_413.png,2
886,dataset\nut\raw\raw_391.png,2
887,dataset\nut\raw\raw_084.png,2
888,dataset\nut\raw\raw_212.png,2
889,dataset\nut\raw\raw_416.png,2
890,dataset\nut\raw\raw_308.png,2
891,dataset\nut\raw\raw_238.png,2
892,dataset\nut\raw\raw_409.png,2
893,dataset\nut\raw\raw_188.png,2
894,dataset\nut\raw\raw_002.png,2
895,dataset\nut\raw\raw_101.png,2
896,dataset\nut\raw\raw_482.png,2
897,dataset\nut\raw\raw_322.png,2
898,dataset\nut\raw\raw_076.png,2
899,dataset\nut\raw\raw_213.png,2
900,dataset\nut\raw\raw_467.png,2
901,dataset\nut\raw\raw_493.png,2
902,dataset\nut\raw\raw_216.png,2
903,dataset\nut\raw\raw_180.png,2
904,dataset\nut\raw\raw_079.png,2
905,dataset\nut\raw\raw_305.png,2
906,dataset\nut\raw\raw_189.png,2
907,dataset\nut\raw\raw_497.png,2
908,dataset\nut\raw\raw_433.png,2
909,dataset\nut\raw\raw_172.png,2
910,dataset\nut\raw\raw_408.png,2
911,dataset\nut\raw\raw_258.png,2
912,dataset\nut\raw\raw_266.png,2
913,dataset\nut\raw\raw_053.png,2
914,dataset\nut\raw\raw_019.png,2
915,dataset\nut\raw\raw_025.png,2
916,dataset\nut\raw\raw_278.png,2
917,dataset\nut\raw\raw_107.png,2
918,dataset\nut\raw\raw_205.png,2
919,dataset\nut\raw\raw_283.png,2
920,dataset\nut\raw\raw_217.png,2
921,dataset\nut\raw\raw_259.png,2
922,dataset\nut\raw\raw_337.png,2
923,dataset\nut\raw\raw_047.png,2
924,dataset\nut\raw\raw_377.png,2
925,dataset\nut\raw\raw_109.png,2
926,dataset\nut\raw\raw_112.png,2
927,dataset\nut\raw\raw_190.png,2
928,dataset\nut\raw\raw_146.png,2
929,dataset\nut\raw\raw_468.png,2
930,dataset\nut\raw\raw_020.png,2
931,dataset\nut\raw\raw_376.png,2
932,dataset\nut\raw\raw_346.png,2
933,dataset\nut\raw\raw_122.png,2
934,dataset\nut\raw\raw_097.png,2
935,dataset\nut\raw\raw_164.png,2
936,dataset\nut\raw\raw_400.png,2
937,dataset\nut\raw\raw_208.png,2
938,dataset\nut\raw\raw_488.png,2
939,dataset\nut\raw\raw_041.png,2
940,dataset\nut\raw\raw_481.png,2
941,dataset\nut\raw\raw_163.png,2
942,dataset\nut\raw\raw_046.png,2
943,dataset\nut\raw\raw_360.png,2
944,dataset\nut\raw\raw_432.png,2
945,dataset\nut\raw\raw_207.png,2
946,dataset\nut\raw\raw_119.png,2
947,dataset\nut\raw\raw_431.png,2
948,dataset\nut\raw\raw_159.png,2
949,dataset\nut\raw\raw_268.png,2
950,dataset\nut\raw\raw_058.png,2
951,dataset\nut\raw\raw_211.png,2
952,dataset\nut\raw\raw_240.png,2
953,dataset\nut\raw\raw_331.png,2
954,dataset\nut\raw\raw_175.png,2
955,dataset\nut\raw\raw_182.png,2
956,dataset\nut\raw\raw_382.png,2
957,dataset\nut\raw\raw_321.png,2
958,dataset\nut\raw\raw_235.png,2
959,dataset\nut\raw\raw_246.png,2
960,dataset\nut\raw\raw_141.png,2
961,dataset\nut\raw\raw_108.png,2
962,dataset\nut\raw\raw_035.png,2
963,dataset\nut\raw\raw_038.png,2
964,dataset\nut\raw\raw_222.png,2
965,dataset\nut\raw\raw_063.png,2
966,dataset\nut\raw\raw_140.png,2
967,dataset\nut\raw\raw_067.png,2
968,dataset\nut\raw\raw_014.png,2
969,dataset\nut\raw\raw_092.png,2
970,dataset\nut\raw\raw_345.png,2
971,dataset\nut\raw\raw_478.png,2
972,dataset\nut\raw\raw_379.png,2
973,dataset\nut\raw\raw_447.png,2
974,dataset\nut\raw\raw_349.png,2
975,dataset\nut\raw\raw_324.png,2
976,dataset\nut\raw\raw_230.png,2
977,dataset\nut\raw\raw_429.png,2
978,dataset\nut\raw\raw_105.png,2
979,dataset\nut\raw\raw_080.png,2
980,dataset\nut\raw\raw_135.png,2
981,dataset\nut\raw\raw_131.png,2
982,dataset\nut\raw\raw_472.png,2
983,dataset\nut\raw\raw_153.png,2
984,dataset\nut\raw\raw_298.png,2
985,dataset\nut\raw\raw_294.png,2
986,dataset\nut\raw\raw_315.png,2
987,dataset\nut\raw\raw_300.png,2
988,dataset\nut\raw\raw_374.png,2
989,dataset\nut\raw\raw_427.png,2
990,dataset\nut\raw\raw_231.png,2
991,dataset\nut\raw\raw_401.png,2
992,dataset\nut\raw\raw_252.png,2
993,dataset\nut\raw\raw_133.png,2
994,dataset\nut\raw\raw_124.png,2
995,dataset\nut\raw\raw_015.png,2
996,dataset\nut\raw\raw_116.png,2
997,dataset\nut\raw\raw_017.png,2
998,dataset\nut\raw\raw_060.png,2
999,dataset\nut\raw\raw_126.png,2
1000,dataset\nut\raw\raw_061.png,2
1001,dataset\nut\raw\raw_407.png,2
1002,dataset\nut\raw\raw_495.png,2
1003,dataset\nut\raw\raw_388.png,2
1004,dataset\nut\raw\raw_439.png,2
1005,dataset\nut\raw\raw_277.png,2
1006,dataset\nut\raw\raw_001.png,2
1007,dataset\nut\raw\raw_316.png,2
1008,dataset\nut\raw\raw_295.png,2
1009,dataset\nut\raw\raw_068.png,2
1010,dataset\nut\raw\raw_145.png,2
1011,dataset\nut\raw\raw_026.png,2
1012,dataset\nut\raw\raw_064.png,2
1013,dataset\nut\raw\raw_494.png,2
1014,dataset\nut\raw\raw_215.png,2
1015,dataset\nut\raw\raw_185.png,2
1016,dataset\nut\raw\raw_125.png,2
1017,dataset\nut\raw\raw_251.png,2
1018,dataset\nut\raw\raw_411.png,2
1019,dataset\nut\raw\raw_426.png,2
1020,dataset\nut\raw\raw_005.png,2
1021,dataset\nut\raw\raw_143.png,2
1022,dataset\nut\raw\raw_275.png,2
1023,dataset\nut\raw\raw_056.png,2
1024,dataset\nut\raw\raw_334.png,2
1025,dataset\nut\raw\raw_296.png,2
1026,dataset\nut\raw\raw_333.png,2
1027,dataset\nut\raw\raw_367.png,2
1028,dataset\nut\raw\raw_463.png,2
1029,dataset\nut\raw\raw_006.png,2
1030,dataset\nut\raw\raw_303.png,2
1031,dataset\nut\raw\raw_233.png,2
1032,dataset\nut\raw\raw_389.png,2
1033,dataset\nut\raw\raw_201.png,2
1034,dataset\nut\raw\raw_089.png,2
1035,dataset\nut\raw\raw_142.png,2
1036,dataset\nut\raw\raw_073.png,2
1037,dataset\nut\raw\raw_336.png,2
1038,dataset\nut\raw\raw_066.png,2
1039,dataset\nut\raw\raw_214.png,2
1040,dataset\nut\raw\raw_281.png,2
1041,dataset\nut\raw\raw_457.png,2
1042,dataset\nut\raw\raw_181.png,2
1043,dataset\nut\raw\raw_399.png,2
1044,dataset\nut\raw\raw_250.png,2
1045,dataset\nut\raw\raw_051.png,2
1046,dataset\nut\raw\raw_049.png,2
1047,dataset\nut\raw\raw_319.png,2
1048,dataset\nut\raw\raw_386.png,2
1049,dataset\nut\raw\raw_111.png,2
1050,dataset\nut\raw\raw_100.png,2
1051,dataset\nut\raw\raw_456.png,2
1052,dataset\nut\raw\raw_085.png,2
1053,dataset\nut\raw\raw_083.png,2
1054,dataset\nut\raw\raw_008.png,2
1055,dataset\nut\raw\raw_187.png,2
1056,dataset\nut\raw\raw_403.png,2
1057,dataset\nut\raw\raw_148.png,2
1058,dataset\nut\raw\raw_244.png,2
1059,dataset\nut\raw\raw_052.png,2
1060,dataset\nut\raw\raw_004.png,2
1061,dataset\nut\raw\raw_009.png,2
1062,dataset\nut\raw\raw_197.png,2
1063,dataset\nut\raw\raw_484.png,2
1064,dataset\nut\raw\raw_444.png,2
1065,dataset\nut\raw\raw_128.png,2
1066,dataset\nut\raw\raw_302.png,2
1067,dataset\nut\raw\raw_162.png,2
1068,dataset\nut\raw\raw_282.png,2
1069,dataset\nut\raw\raw_055.png,2
1070,dataset\nut\raw\raw_257.png,2
1071,dataset\nut\raw\raw_169.png,2
1072,dataset\nut\raw\raw_306.png,2
1073,dataset\nut\raw\raw_137.png,2
1074,dataset\nut\raw\raw_454.png,2
1075,dataset\nut\raw\raw_420.png,2
1076,dataset\nut\raw\raw_485.png,2
1077,dataset\nut\raw\raw_424.png,2
1078,dataset\nut\raw\raw_318.png,2
1079,dataset\nut\raw\raw_050.png,2
1080,dataset\bolt\raw\raw_112.png,3
1081,dataset\bolt\raw\raw_132.png,3
1082,dataset\bolt\raw\raw_051.png,3
1083,dataset\bolt\raw\raw_332.png,3
1084,dataset\bolt\raw\raw_165.png,3
1085,dataset\bolt\raw\raw_092.png,3
1086,dataset\bolt\raw\raw_052.png,3
1087,dataset\bolt\raw\raw_054.png,3
1088,dataset\bolt\raw\raw_086.png,3
1089,dataset\bolt\raw\raw_219.png,3
1090,dataset\bolt\raw\raw_175.png,3
1091,dataset\bolt\raw\raw_188.png,3
1092,dataset\bolt\raw\raw_491.png,3
1093,dataset\bolt\raw\raw_174.png,3
1094,dataset\bolt\raw\raw_058.png,3
1095,dataset\bolt\raw\raw_073.png,3
1096,dataset\bolt\raw\raw_131.png,3
1097,dataset\bolt\raw\raw_014.png,3
1098,dataset\bolt\raw\raw_429.png,3
1099,dataset\bolt\raw\raw_305.png,3
1100,dataset\bolt\raw\raw_337.png,3
1101,dataset\bolt\raw\raw_395.png,3
1102,dataset\bolt\raw\raw_039.png,3
1103,dataset\bolt\raw\raw_060.png,3
1104,dataset\bolt\raw\raw_002.png,3
1105,dataset\bolt\raw\raw_215.png,3
1106,dataset\bolt\raw\raw_157.png,3
1107,dataset\bolt\raw\raw_361.png,3
1108,dataset\bolt\raw\raw_300.png,3
1109,dataset\bolt\raw\raw_322.png,3
1110,dataset\bolt\raw\raw_004.png,3
1111,dataset\bolt\raw\raw_045.png,3
1112,dataset\bolt\raw\raw_228.png,3
1113,dataset\bolt\raw\raw_196.png,3
1114,dataset\bolt\raw\raw_303.png,3
1115,dataset\bolt\raw\raw_252.png,3
1116,dataset\bolt\raw\raw_392.png,3
1117,dataset\bolt\raw\raw_311.png,3
1118,dataset\bolt\raw\raw_497.png,3
1119,dataset\bolt\raw\raw_266.png,3
1120,dataset\bolt\raw\raw_409.png,3
1121,dataset\bolt\raw\raw_433.png,3
1122,dataset\bolt\raw\raw_008.png,3
1123,dataset\bolt\raw\raw_153.png,3
1124,dataset\bolt\raw\raw_080.png,3
1125,dataset\bolt\raw\raw_316.png,3
1126,dataset\bolt\raw\raw_281.png,3
1127,dataset\bolt\raw\raw_277.png,3
1128,dataset\bolt\raw\raw_239.png,3
1129,dataset\bolt\raw\raw_167.png,3
1130,dataset\bolt\raw\raw_150.png,3
1131,dataset\bolt\raw\raw_371.png,3
1132,dataset\bolt\raw\raw_383.png,3
1133,dataset\bolt\raw\raw_134.png,3
1134,dataset\bolt\raw\raw_180.png,3
1135,dataset\bolt\raw\raw_365.png,3
1136,dataset\bolt\raw\raw_222.png,3
1137,dataset\bolt\raw\raw_151.png,3
1138,dataset\bolt\raw\raw_250.png,3
1139,dataset\bolt\raw\raw_287.png,3
1140,dataset\bolt\raw\raw_375.png,3
1141,dataset\bolt\raw\raw_499.png,3
1142,dataset\bolt\raw\raw_234.png,3
1143,dataset\bolt\raw\raw_046.png,3
1144,dataset\bolt\raw\raw_278.png,3
1145,dataset\bolt\raw\raw_487.png,3
1146,dataset\bolt\raw\raw_401.png,3
1147,dataset\bolt\raw\raw_138.png,3
1148,dataset\bolt\raw\raw_034.png,3
1149,dataset\bolt\raw\raw_377.png,3
1150,dataset\bolt\raw\raw_091.png,3
1151,dataset\bolt\raw\raw_011.png,3
1152,dataset\bolt\raw\raw_096.png,3
1153,dataset\bolt\raw\raw_009.png,3
1154,dataset\bolt\raw\raw_183.png,3
1155,dataset\bolt\raw\raw_211.png,3
1156,dataset\bolt\raw\raw_109.png,3
1157,dataset\bolt\raw\raw_197.png,3
1158,dataset\bolt\raw\raw_484.png,3
1159,dataset\bolt\raw\raw_264.png,3
1160,dataset\bolt\raw\raw_386.png,3
1161,dataset\bolt\raw\raw_037.png,3
1162,dataset\bolt\raw\raw_435.png,3
1163,dataset\bolt\raw\raw_020.png,3
1164,dataset\bolt\raw\raw_176.png,3
1165,dataset\bolt\raw\raw_255.png,3
1166,dataset\bolt\raw\raw_339.png,3
1167,dataset\bolt\raw\raw_194.png,3
1168,dataset\bolt\raw\raw_186.png,3
1169,dataset\bolt\raw\raw_192.png,3
1170,dataset\bolt\raw\raw_028.png,3
1171,dataset\bolt\raw\raw_133.png,3
1172,dataset\bolt\raw\raw_246.png,3
1173,dataset\bolt\raw\raw_241.png,3
1174,dataset\bolt\raw\raw_445.png,3
1175,dataset\bolt\raw\raw_066.png,3
1176,dataset\bolt\raw\raw_273.png,3
1177,dataset\bolt\raw\raw_473.png,3
1178,dataset\bolt\raw\raw_325.png,3
1179,dataset\bolt\raw\raw_127.png,3
1180,dataset\bolt\raw\raw_204.png,3
1181,dataset\bolt\raw\raw_236.png,3
1182,dataset\bolt\raw\raw_229.png,3
1183,dataset\bolt\raw\raw_275.png,3
1184,dataset\bolt\raw\raw_166.png,3
1185,dataset\bolt\raw\raw_144.png,3
1186,dataset\bolt\raw\raw_317.png,3
1187,dataset\bolt\raw\raw_040.png,3
1188,dataset\bolt\raw\raw_478.png,3
1189,dataset\bolt\raw\raw_384.png,3
1190,dataset\bolt\raw\raw_000.png,3
1191,dataset\bolt\raw\raw_346.png,3
1192,dataset\bolt\raw\raw_099.png,3
1193,dataset\bolt\raw\raw_282.png,3
1194,dataset\bolt\raw\raw_373.png,3
1195,dataset\bolt\raw\raw_251.png,3
1196,dataset\bolt\raw\raw_173.png,3
1197,dataset\bolt\raw\raw_449.png,3
1198,dataset\bolt\raw\raw_492.png,3
1199,dataset\bolt\raw\raw_333.png,3
1200,dataset\bolt\raw\raw_221.png,3
1201,dataset\bolt\raw\raw_169.png,3
1202,dataset\bolt\raw\raw_017.png,3
1203,dataset\bolt\raw\raw_286.png,3
1204,dataset\bolt\raw\raw_218.png,3
1205,dataset\bolt\raw\raw_016.png,3
1206,dataset\bolt\raw\raw_171.png,3
1207,dataset\bolt\raw\raw_485.png,3
1208,dataset\bolt\raw\raw_348.png,3
1209,dataset\bolt\raw\raw_353.png,3
1210,dataset\bolt\raw\raw_452.png,3
1211,dataset\bolt\raw\raw_029.png,3
1212,dataset\bolt\raw\raw_498.png,3
1213,dataset\bolt\raw\raw_450.png,3
1214,dataset\bolt\raw\raw_119.png,3
1215,dataset\bolt\raw\raw_199.png,3
1216,dataset\bolt\raw\raw_413.png,3
1217,dataset\bolt\raw\raw_461.png,3
1218,dataset\bolt\raw\raw_256.png,3
1219,dataset\bolt\raw\raw_380.png,3
1220,dataset\bolt\raw\raw_372.png,3
1221,dataset\bolt\raw\raw_481.png,3
1222,dataset\bolt\raw\raw_185.png,3
1223,dataset\bolt\raw\raw_071.png,3
1224,dataset\bolt\raw\raw_253.png,3
1225,dataset\bolt\raw\raw_200.png,3
1226,dataset\bolt\raw\raw_382.png,3
1227,dataset\bolt\raw\raw_156.png,3
1228,dataset\bolt\raw\raw_477.png,3
1229,dataset\bolt\raw\raw_216.png,3
1230,dataset\bolt\raw\raw_013.png,3
1231,dataset\bolt\raw\raw_340.png,3
1232,dataset\bolt\raw\raw_012.png,3
1233,dataset\bolt\raw\raw_007.png,3
1234,dataset\bolt\raw\raw_085.png,3
1235,dataset\bolt\raw\raw_155.png,3
1236,dataset\bolt\raw\raw_107.png,3
1237,dataset\bolt\raw\raw_209.png,3
1238,dataset\bolt\raw\raw_148.png,3
1239,dataset\bolt\raw\raw_158.png,3
1240,dataset\bolt\raw\raw_031.png,3
1241,dataset\bolt\raw\raw_191.png,3
1242,dataset\bolt\raw\raw_307.png,3
1243,dataset\bolt\raw\raw_117.png,3
1244,dataset\bolt\raw\raw_145.png,3
1245,dataset\bolt\raw\raw_057.png,3
1246,dataset\bolt\raw\raw_182.png,3
1247,dataset\bolt\raw\raw_093.png,3
1248,dataset\bolt\raw\raw_125.png,3
1249,dataset\bolt\raw\raw_436.png,3
1250,dataset\bolt\raw\raw_460.png,3
1251,dataset\bolt\raw\raw_276.png,3
1252,dataset\bolt\raw\raw_354.png,3
1253,dataset\bolt\raw\raw_141.png,3
1254,dataset\bolt\raw\raw_130.png,3
1255,dataset\bolt\raw\raw_118.png,3
1256,dataset\bolt\raw\raw_220.png,3
1257,dataset\bolt\raw\raw_341.png,3
1258,dataset\bolt\raw\raw_338.png,3
